,image,class,set
274,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238151489-82199.JPG,6,train
275,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238151692-305503.JPG,114,train
276,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238151975-156130.JPG,37,train
277,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238152433-7961.JPG,33,train
278,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238152504-82253.JPG,37,train
279,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238152705-156183.JPG,7,train
280,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238153211-230353.JPG,29,train
281,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238154474-82322.JPG,94,train
282,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238154576-230401.JPG,64,train
283,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238154811-230413.JPG,18,train
284,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238154958-8058.JPG,14,train
285,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238155092-305637.JPG,115,train
286,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238156626-230451.JPG,91,train
287,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238157161-230462.JPG,83,train
288,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238157251-230464.JPG,64,train
289,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158008-8161.JPG,116,train
290,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158427-305736.JPG,8,train
291,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158514-82450.JPG,84,train
292,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158524-82451.JPG,32,train
293,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158594-82452.JPG,113,train
294,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158594-82453.JPG,113,train
295,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158594-82454.JPG,113,train
296,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158680-156428.JPG,111,train
297,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158695-156429.JPG,80,train
298,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158782-305760.JPG,64,train
299,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158802-305764.JPG,113,train
300,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238158933-8208.JPG,69,train
301,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238159060-156449.JPG,16,train
302,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238159195-156457.JPG,82,train
303,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238159226-230577.JPG,6,train
304,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238159986-230636.JPG,96,train
305,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238160053-8271.JPG,78,train
306,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238160053-8272.JPG,78,train
307,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238160956-230677.JPG,5,train
308,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238161112-305901.JPG,18,train
309,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238161800-156597.JPG,117,train
310,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238162348-8391.JPG,90,train
311,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238162433-8395.JPG,118,train
312,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238162483-8398.JPG,81,train
313,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238162687-305990.JPG,119,train
314,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238162851-230775.JPG,68,train
315,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238163342-306019.JPG,96,train
316,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238163527-306035.JPG,56,train
317,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238163619-82721.JPG,120,train
318,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238164340-156690.JPG,121,train
319,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238164412-306069.JPG,62,train
320,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238164649-82757.JPG,87,train
321,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238165150-156720.JPG,73,train
322,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238166237-306146.JPG,96,train
323,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238167907-306190.JPG,54,train
324,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238168943-8595.JPG,122,train
325,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238169324-82876.JPG,123,train
326,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238170059-82895.JPG,124,train
327,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238170512-306275.JPG,56,train
328,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238171754-82939.JPG,103,train
329,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238172418-8707.JPG,103,train
330,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238173748-8740.JPG,31,train
331,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238175286-231119.JPG,125,train
332,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238175486-231120.JPG,21,train
333,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238175517-306427.JPG,101,train
334,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238176341-231160.JPG,11,train
335,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238176349-83073.JPG,42,train
336,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238176395-157061.JPG,126,train
337,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238176492-306461.JPG,110,train
338,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238176513-8823.JPG,69,train
339,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238177277-306491.JPG,12,train
340,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238177629-83118.JPG,79,train
341,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238178114-83150.JPG,45,train
342,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238178187-306530.JPG,126,train
343,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238178637-306542.JPG,125,train
344,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238179286-231276.JPG,67,train
345,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238179736-231298.JPG,127,train
346,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238180756-231340.JPG,2,train
347,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238180814-83269.JPG,128,train
348,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238180975-157222.JPG,129,train
349,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238181824-83313.JPG,8,train
350,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238182300-157305.JPG,10,train
351,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238183241-231494.JPG,96,train
352,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238183241-231495.JPG,96,train
353,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238183446-231504.JPG,71,train
354,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238183536-231509.JPG,0,train
355,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238183957-306777.JPG,90,train
356,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238184500-157439.JPG,56,train
357,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238184876-231594.JPG,69,train
358,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238185265-157491.JPG,130,train
359,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238185520-157512.JPG,4,train
360,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238185607-306886.JPG,115,train
361,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238186307-306917.JPG,5,train
362,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238186307-306918.JPG,5,train
363,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238186492-306933.JPG,31,train
364,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238187117-306965.JPG,18,train
365,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238187652-307006.JPG,123,train
366,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238187671-231729.JPG,0,train
367,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238187841-231736.JPG,102,train
368,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238188211-231754.JPG,126,train
369,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238188795-157677.JPG,36,train
370,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238188795-157681.JPG,36,train
371,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238189061-231825.JPG,21,train
372,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238189061-231827.JPG,21,train
373,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238189389-83687.JPG,131,train
374,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238189599-83698.JPG,18,train
375,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238190557-307159.JPG,107,train
376,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238190557-307160.JPG,107,train
377,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238191252-307196.JPG,132,train
378,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238191306-231960.JPG,107,train
379,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238191876-232003.JPG,91,train
380,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238192566-232052.JPG,56,train
381,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238195589-83985.JPG,26,train
382,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238195667-307391.JPG,56,train
383,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238196222-307410.JPG,108,train
384,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238196240-158069.JPG,26,train
385,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238197225-158116.JPG,56,train
386,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238197354-84073.JPG,100,train
387,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238197822-307484.JPG,133,train
388,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238198849-84137.JPG,93,train
389,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238199892-307556.JPG,131,train
390,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238200009-84192.JPG,37,train
391,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238202467-307649.JPG,65,train
392,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238203817-307695.JPG,6,train
393,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238206258-10106.JPG,84,train
394,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238207984-84430.JPG,82,train
395,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238209935-158601.JPG,3,train
396,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238210251-232745.JPG,10,train
397,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238210294-84579.JPG,89,train
398,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238210294-84580.JPG,89,train
399,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238210497-308013.JPG,103,train
400,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238211277-308070.JPG,107,train
401,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238211596-232829.JPG,20,train
402,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238211906-232837.JPG,60,train
403,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212380-158786.JPG,16,train
404,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212607-308125.JPG,25,train
405,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212682-308136.JPG,91,train
406,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212700-158807.JPG,65,train
407,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212842-308152.JPG,134,train
408,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212929-84732.JPG,75,train
409,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213016-232886.JPG,65,train
410,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213412-308189.JPG,135,train
411,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213431-232926.JPG,85,train
412,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238213664-84779.JPG,80,train
413,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214056-232951.JPG,29,train
414,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214069-84819.JPG,136,train
415,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214236-232965.JPG,15,train
416,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214413-10556.JPG,137,train
417,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214666-232985.JPG,129,train
418,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214879-84869.JPG,14,train
419,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214880-158930.JPG,134,train
420,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238215148-10608.JPG,30,train
421,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238215376-233016.JPG,23,train
422,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238215604-84898.JPG,115,train
423,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238215683-10638.JPG,13,train
424,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238216291-233087.JPG,33,train
425,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238216448-10691.JPG,21,train
426,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217490-159137.JPG,73,train
427,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217694-85089.JPG,116,train
428,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217694-85090.JPG,116,train
429,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217809-85105.JPG,110,train
430,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238217917-308509.JPG,17,train
431,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218003-10811.JPG,9,train
432,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218010-159179.JPG,109,train
433,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218199-85146.JPG,38,train
434,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218404-85181.JPG,21,train
435,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218514-85185.JPG,26,train
436,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218645-159246.JPG,21,train
437,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219093-10892.JPG,64,train
438,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219093-10893.JPG,64,train
439,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219194-85238.JPG,61,train
440,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219194-85239.JPG,61,train
441,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219231-233363.JPG,138,train
442,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219395-159310.JPG,11,train
443,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219679-85281.JPG,137,train
444,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219679-85284.JPG,137,train
445,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219881-233412.JPG,72,train
446,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220042-308658.JPG,13,train
447,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220154-85329.JPG,81,train
448,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220216-233434.JPG,21,train
449,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220277-308673.JPG,41,train
450,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220336-233442.JPG,113,train
451,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220388-10979.JPG,74,train
452,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220566-233447.JPG,6,train
453,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220678-10998.JPG,61,train
454,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220729-85365.JPG,74,train
455,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220753-11004.JPG,20,train
456,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238221089-85392.JPG,122,train
457,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238221319-85403.JPG,68,train
458,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238222091-233512.JPG,74,train
459,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238222414-85422.JPG,96,train
460,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238223803-11075.JPG,109,train
461,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238224291-233535.JPG,84,train
462,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238225791-233553.JPG,21,train
463,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238226775-159511.JPG,21,train
464,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238228178-11115.JPG,139,train
465,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238230883-11128.JPG,28,train
466,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238246400-159583.JPG,59,train
467,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238259378-11243.JPG,9,train
468,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238260846-233661.JPG,84,train
469,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238260891-233663.JPG,59,train
470,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238261451-233672.JPG,140,train
471,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238262472-308938.JPG,141,train
472,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238263203-11301.JPG,109,train
473,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238263990-159696.JPG,114,train
474,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238264266-233719.JPG,142,train
475,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238271852-309011.JPG,16,train
476,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238283348-11426.JPG,21,train
477,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238288401-233873.JPG,113,train
478,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238298776-233931.JPG,115,train
479,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238304547-309189.JPG,143,train
480,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238306953-11539.JPG,23,train
481,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238312072-309225.JPG,50,train
482,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238313280-159934.JPG,144,train
483,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238318612-309251.JPG,35,train
484,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238318612-309252.JPG,35,train
485,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238319999-85924.JPG,96,train
486,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238320746-234037.JPG,9,train
487,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238326674-85954.JPG,101,train
